gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,num_services,charge_per_service,high_monthly_charges,engagement_score
-0.06543507,-0.13968857,-0.11206515,0.06336515,-0.533849,-0.05601237,-0.11541186,0.17329805,0.30440363,-0.43565938,-0.87634534,-0.10809864,-0.25574622,-0.08124836,0.66424894,-0.24011041,0.16218062,0.17909774,-2.1138382,0.06484846,0.04426625,0.053919744,0.15428056,0.13199206,-0.3459878,0.15683079,0.332038,0.0108247865,0.5907979,-0.00630391,-0.0032503272
-0.059528895,0.03977029,-0.10967412,-0.5267519,-1.1407607,-0.097966924,-0.20301507,0.2484754,-0.52778774,0.14637648,0.19680968,-0.21680519,0.17219031,0.05046924,0.28578597,-0.19492988,0.17686261,-1.08022,0.26535764,0.059060834,0.019870648,0.0691713,0.1901022,0.16282673,-0.39473313,0.20344011,0.13124742,0.009813153,-0.08547087,-0.0050672954,0.00881199
0.052723765,-0.0040649194,0.05332258,-0.39116976,-0.5332808,-0.10245666,0.104461476,0.14738823,0.16329116,0.1306878,0.11252418,0.065049276,0.084904805,-0.0374565,-0.9284941,-0.17555043,0.010620743,0.1909984,-1.8978113,0.045169845,-0.066413954,-0.48358834,0.13388316,0.16193575,0.31350905,-1.0664997,-0.6015195,-0.045091946,0.029221045,0.00077352417,-0.014752484
0.083870634,0.017677963,-0.20347403,-0.5510722,-0.2100337,-0.1408571,0.10974198,0.16265716,0.3007277,0.2547076,0.17545746,0.1601647,-0.40153456,-0.07641198,-0.22824043,0.025540005,-0.07386794,0.20370787,0.27239436,-0.12641084,-0.1827881,0.08975794,0.17499603,0.16540743,-0.64305735,0.22514124,-0.39999428,-0.004898163,-0.22680955,-0.006923125,0.0023541953
0.08541735,0.12207294,0.0066122534,0.06503336,-0.1551094,-0.12704813,0.11050048,0.15087205,0.16175166,0.08963401,0.0873238,0.083218366,0.024757745,-0.05507232,-0.98271847,-0.18137054,-0.043745603,-1.2746496,0.20647287,0.03952658,-0.05755867,-0.5732408,0.13977122,0.19368221,0.38579598,-1.1368852,-0.28627366,-0.054872885,-0.12921603,-0.0015143673,-0.004543861
-0.13859713,0.013200715,0.041822586,0.06438637,0.7026132,-0.15180397,0.080986574,0.19278389,0.24588372,0.17989266,0.25242633,0.09804795,-0.3805435,0.039226834,-0.2408245,0.29388085,0.0181873,0.21522218,0.29435554,-0.14618284,-0.087548345,0.12141565,0.18633041,0.18216085,-0.54786146,0.20709375,-0.35984066,-0.00018936058,-0.13378297,-0.0082928585,0.0032771314
-0.16712125,0.005827359,-0.1378547,0.07937239,-0.08238103,-0.13981907,0.1159853,0.19849758,0.19232234,-0.29870167,0.20528193,-0.13875759,-0.24674965,0.047315817,-0.25864297,-0.10388171,-0.063483864,0.19419278,0.27739385,-0.117674425,-0.19034755,0.08711635,0.18893355,0.20195052,0.34495917,-1.1001792,-0.33660597,0.060793098,0.3296449,0.00089941017,0.0012286007
-0.11208132,-0.009936459,-0.06500161,0.0639954,-0.37734598,-0.09347649,0.13081852,-0.855913,0.14223267,0.17577529,-0.7115149,0.09115225,0.129177,-0.046934914,-0.509057,-0.20578252,-0.11864624,0.20207876,0.23823074,-0.17704754,-0.11624943,0.04399069,0.17051198,0.14110649,0.26883933,-1.2229058,-0.3923294,0.0055179205,0.22651102,0.002197525,0.011061447
0.074722864,0.019315483,-0.11844131,-0.3067233,0.95049137,-0.095647395,0.09005954,0.1611073,-0.59106374,0.1699034,0.20368549,0.16619584,0.16653195,0.10579905,0.15841222,0.44114664,0.03626112,0.26115778,0.3075947,0.074709505,0.122881375,0.07484221,0.15531147,0.1577913,-0.5120757,0.17907955,0.00050802354,-0.0081476215,-0.45022878,-0.005484461,0.0015628606
-0.13152128,0.020132352,0.05374439,0.104417205,-0.21840204,-0.0991651,-0.22965881,0.20079702,-0.57276654,0.2574623,0.18264753,0.15540916,0.23527198,0.09919806,0.24805029,-0.17831457,0.011155358,0.24678323,0.2927995,0.08761423,0.072613485,0.091845006,0.20909058,0.19233975,-0.5289087,0.27814934,-0.030586889,-0.0027985405,-0.099960834,-0.0053650322,0.012726909
-0.13234523,-0.035256617,-0.07225647,-0.37776765,-0.4255146,-0.07656483,0.052951224,0.14607012,-0.5108408,0.13972747,-0.74581444,-0.22343595,-0.25679007,0.050209906,-0.10233797,0.10747873,-0.14972217,0.16855976,0.26123795,-0.20644921,-0.09835061,0.052372884,0.18228957,0.1288877,-0.56233853,0.18392043,0.047701094,0.012864729,0.41009763,-0.005333923,0.0057828864
0.1370963,0.017243184,-0.020706793,-0.33941135,0.29243106,-0.06478822,0.08624972,-0.643694,-0.45723686,-0.23229954,-0.5101593,-0.23217781,0.13443236,0.027454043,-0.07858745,0.025437923,-0.07260058,0.1867435,0.24472089,-0.16509666,-0.12894547,0.029601565,0.15977953,0.12698004,-0.41480976,0.16849248,0.07654713,-0.005647815,0.28391334,-0.006442091,0.008867869
-0.20110396,0.036057077,0.059962485,0.087921105,0.43638015,-0.066906705,0.05615541,0.1741807,0.24408107,0.1942559,-1.0547298,-0.24274871,-0.44836077,0.03605666,0.79821825,0.18055342,0.00052989577,0.21726002,0.27941817,0.061470408,0.10564787,0.077607125,0.1561745,0.166371,-0.505409,0.19238798,0.31629035,0.021738725,-0.235303,-0.0013860343,0.0034666774
0.1385958,0.015755113,0.029351996,-0.44654328,-0.16293979,-0.103786744,0.14972399,0.17845805,0.26757076,0.23675887,0.17808336,0.14951977,0.13218132,-0.09163133,-0.1892762,-0.05607582,0.015254222,0.24232236,0.26414678,0.054607663,0.10076451,0.07378176,-1.3154958,0.17223822,0.3793744,0.24226226,-0.1832048,-0.012817379,-0.5294918,0.0019962671,-0.0012646463
-0.1265037,-0.007772578,-0.12275548,-0.3911288,-0.20909986,-0.098709226,0.09061034,0.14207558,0.16074365,0.05163702,0.10873498,0.072623625,0.094210826,-0.059394274,-0.9258499,-0.13632244,0.055600677,0.18052667,-1.9112853,0.038479134,-0.08952504,-0.40829086,0.1329606,0.18803985,0.29366615,-0.9466178,-0.73519236,-0.0439369,0.16601573,-0.0016778142,0.00064753415
0.0063534416,0.006230567,0.025765251,0.1088368,-0.4270421,0.5263562,0.098727964,-0.97196424,0.14651097,-0.3184661,0.21202025,0.0856594,-0.22301745,0.036998518,-0.4684996,-0.36673105,-0.09514802,0.20858887,0.25379223,-0.1794091,-0.063993275,0.048299324,-1.281865,0.20496942,0.31916788,0.24059945,-0.26681653,-0.020857034,0.36686036,0.0021025366,0.0032544741
0.11929202,-0.14059637,0.050255425,0.0862077,-0.21602163,-0.08484072,0.10792021,0.20869713,0.2096344,0.32245842,0.2091867,0.15289997,-0.4477405,0.020537244,0.32146865,-0.43634582,0.015922973,0.24202569,0.30249825,0.06228172,0.07128011,0.10208853,0.20632346,0.17705554,-0.66984755,0.22721688,0.10957922,-0.0014192153,-1.2106605,-0.0047731376,0.001022198
-0.049116805,0.056976695,-0.10533665,0.13713437,-1.2508839,-0.05241684,-0.12528366,0.22930644,-0.34646288,-0.30725086,-0.6871806,-0.14522967,-0.09039717,0.031462878,0.7430675,0.07675284,0.1712331,-1.0261353,0.28879747,0.062412787,0.03213464,0.053485494,-0.9248309,0.18656993,0.2981957,0.19385743,0.5282487,-0.003065974,0.6035619,-0.007634015,-0.001114073
0.0761948,0.03785999,-0.110856,-0.55659026,0.2881547,-0.07403791,0.14661488,0.18836439,-0.62863666,0.2119967,0.15459293,-0.4862738,0.23439857,0.078711726,0.43005782,0.13335937,0.0065762154,0.23563828,0.29612824,0.067602105,0.16020921,0.06949595,0.16027461,0.16108239,-0.51900107,0.18962006,0.3511151,-0.0068434165,-0.22196998,0.0063503175,0.003349116
-0.14601946,0.018492587,-0.11974163,-0.33866924,-1.4035596,-0.06808457,-0.14729248,0.19869706,0.2118654,0.34358162,0.23028103,0.12580138,-0.2054347,0.03858367,0.28291386,-0.113832,0.10529879,0.18787397,-2.133718,0.04272371,0.0281694,0.05583826,0.17164227,-1.167819,0.29581508,0.20869443,0.050586715,-0.0025032256,-0.34707433,-0.0031404062,0.008703449
0.104074575,0.028284576,0.025436545,0.11262157,-0.06067579,-0.06361767,-0.15451492,0.19400051,-0.73510915,0.1939285,0.17434327,-0.2597721,-0.3728989,0.10200737,0.8489382,-0.050929274,0.008360778,0.22845006,0.30322623,0.08656789,0.09704748,0.08453361,0.17231491,0.15699682,-0.62845606,0.21093144,0.46544766,0.015325226,0.17775732,-0.0026334524,0.0049003367
-0.020467376,0.021317514,0.010558579,0.057159226,-1.1922561,-0.05063639,-0.11689728,0.1906011,-0.37525696,-0.30392957,-0.7996262,-0.15709195,-0.111906156,0.026791057,0.001558514,-0.22451878,0.25625706,0.14457309,-2.1410015,-0.13016897,-0.010551894,0.038551956,-1.0087986,0.14465567,0.27589023,0.16458026,-0.10083083,-0.007837961,0.23658906,-0.011035627,-0.0037066247
0.04833669,-0.0018532707,-0.0047448548,-0.28856185,0.56445783,0.36993986,0.121149145,-0.71001005,0.15078492,-0.12530157,-0.6324994,-0.1818285,0.11877105,0.0770766,-0.32535642,0.24737738,-0.028473621,0.19294839,-2.1207187,-0.09334928,-0.05678412,0.032701004,-0.834196,0.119976275,0.16498496,0.13008252,-0.23490638,0.017442685,0.23913833,0.001818322,0.0034940816
-0.14433877,0.017824829,0.034216028,-0.30685863,0.897307,-0.108298205,-0.20136589,0.18938729,0.23375525,0.1995415,0.23043671,0.14599136,0.14633234,0.06596824,0.111909755,0.40812334,0.050969996,0.2608354,0.3035021,0.046991237,0.09732227,0.093479715,0.16378568,0.16781202,-0.47129866,0.1853089,0.0016652691,-0.0093469415,-0.29140738,-0.0043486506,0.0015324751
-0.073015265,0.048520062,-0.012070756,-0.413893,-0.5984168,-0.05739339,-0.1289582,0.21654204,-0.56264114,-0.29557672,0.29582608,-0.121195756,-0.165346,0.049380288,0.71315044,-0.26935565,0.11895244,0.19974294,-2.0468473,0.052442983,0.04489941,0.050627306,-0.8857641,0.15148394,0.28847894,0.19885613,0.26597396,0.014934346,0.3406294,-0.0056950026,-0.0013291144
0.08731929,0.007301731,0.06044557,0.08944068,0.37547892,-0.13131957,0.13578916,0.1620448,-0.70966065,0.090958506,0.18456103,-0.31737125,0.14916892,0.083602615,-0.35159972,0.099086225,0.0045231027,0.25317827,0.28787127,-0.19807763,-0.12764892,0.099840015,0.18007596,0.1577686,-0.7011943,0.21581122,-0.42301616,0.0011007485,0.15413524,-0.00072161783,0.006396799
0.11309032,0.015953837,-0.1584768,0.06308535,0.30411372,-0.107788615,0.14052518,-1.1898549,0.24096863,0.20427127,0.18042989,0.14628845,0.1444239,0.06358986,-0.040434238,-0.0941557,-0.0021343944,0.26586792,0.28202987,0.075002596,0.058234774,0.05977459,0.15048248,0.14005245,-0.5714625,0.2458171,-0.20927906,-0.0060036117,-0.36110246,-0.027632942,0.0012093665
-0.04722538,-0.09708696,-0.047513604,0.0761446,-0.62154907,-0.1489331,-0.26240098,0.2451842,-0.44113013,0.13084428,0.19479229,0.14765987,-0.0017216512,-0.1589563,-0.36441904,-0.386705,0.2679601,-1.0567539,0.25557888,-0.13248305,-0.024817286,0.06843436,-1.4111427,0.14448966,0.39801317,0.20287767,-0.2868784,0.04340558,0.54360646,0.0047169407,0.009704827
-0.1494632,-0.008584747,0.037428573,0.08273234,0.8602041,-0.0975367,0.09620579,0.16048859,0.13662003,0.08267063,0.17404905,0.044886854,0.111968175,-0.047070704,-0.9609808,0.4103837,0.038504876,0.2555451,0.2743325,0.04536807,-0.13450344,-0.47508907,0.18090178,0.22188051,0.3618674,-0.93052,-0.66647035,-0.017634884,-0.11905966,-0.0007049384,-0.0022676443
0.057581633,0.02670808,-0.04084846,0.09406206,-0.00039569812,0.64731133,0.11986156,0.23784745,-0.32967594,-0.32998788,0.22058487,0.12769116,-0.060083136,0.07299645,-0.30013278,0.08104048,0.11069398,-1.0047201,0.2744086,-0.10872691,-0.025117451,0.07297899,-1.2330238,0.19221006,0.41470414,0.19104677,-0.19066718,-0.007863883,0.57361394,0.001233052,0.004872058
-0.16561334,-0.0038422218,-0.09208461,0.05983169,-0.42419726,-0.10307575,0.18015589,-0.73580134,-0.26847675,0.123674,-0.6804913,0.10642175,0.12502469,-0.048179086,-0.24250878,-0.24616584,-0.13745484,0.18635929,0.2324524,-0.18226667,-0.08633736,0.039024726,0.1816994,0.14970472,0.29239348,-1.1474041,-0.18668343,0.051823482,0.3328712,0.0034575444,0.0031472421
0.024790358,0.01427376,-0.100501075,0.09983749,-0.5126105,-0.11165017,0.101976946,0.14520828,0.14360845,0.1312437,0.15058565,0.06472694,0.058561906,-0.024087744,-0.8432991,-0.3391887,0.08082406,0.21710001,-1.9874039,0.06729189,-0.045900304,-0.4344447,-1.0731156,0.20783949,0.3545445,0.24316342,-0.6564789,-0.011016561,0.13828272,0.0016085536,-0.015555656
0.03441058,-0.04487658,0.06391999,0.12987024,0.17955895,0.59395605,0.11986003,0.18247078,-0.8473651,0.1639753,0.19242446,0.14081772,0.15465853,-0.17825146,-0.5348599,0.07736678,0.0088257035,0.24836758,0.2803266,-0.15569825,-0.09997074,0.093799494,0.18006854,0.19702742,-0.6563671,0.21645921,-0.49332172,-0.021049323,-0.21490714,0.011870988,-0.0014236647
0.1514365,0.03557494,-0.037441906,0.076913714,0.17633563,-0.04586094,-0.15963009,-0.85757315,-0.48627836,-0.34906584,0.17225191,0.0925341,-0.18324861,0.0907902,0.87122434,0.20668171,-0.009611678,0.21012002,0.2816566,0.11279379,0.09342611,0.043904237,-1.0954009,0.15295431,0.3548451,0.21127428,0.5242269,0.01735151,0.46196726,-0.006211068,0.0028042407
-0.08605212,0.0058689555,0.03765109,0.10371845,-0.36943865,-0.045380633,-0.18650411,-0.6818512,-0.4029966,-0.33708364,-0.38739195,-0.14289841,-0.096075125,-0.06538536,0.8063886,-0.4692537,0.16381574,-0.9111513,0.24797523,0.06818054,0.036814447,0.032710534,0.16258398,-1.0606648,0.36100563,0.21445028,0.6124834,-0.020531345,0.5186927,-0.006639139,0.0022223918
0.09618168,0.032950483,-0.07723233,0.08084621,-1.0882016,-0.07086679,-0.186672,-0.6980136,0.22746019,0.31351972,0.17285602,0.0879452,0.11358775,0.040131405,0.14884034,-0.17525572,0.12202107,0.21770321,-2.037452,0.06307734,0.036014576,0.043421604,0.19648741,-0.9871552,0.30471912,0.24435122,-0.078676805,0.0072712507,-0.26153696,-0.0054826406,0.0037797033
-0.006650965,0.00578016,-0.003091833,-0.31306732,-0.4931584,-0.11048461,-0.25656205,-0.940873,0.15716434,0.15828602,0.13881439,0.10888376,-0.029393863,-0.13418432,-0.3627393,-0.11760212,0.15940024,-1.1027269,0.23236303,-0.15394223,-0.038756076,0.049858507,-1.2069995,0.12403822,0.33178514,0.23979968,-0.29869214,-0.0031275332,0.4686189,0.0018324069,0.00048559526
0.057924423,0.002245098,-0.02965043,-0.32927942,-0.6318339,-0.05851815,0.09987504,-0.8464451,0.16438091,-0.40960246,-0.8228234,0.12661888,0.18968664,0.034180004,0.23208857,-0.22768508,-0.089911245,0.22552979,0.24674597,0.08973335,0.056527007,0.03749891,-1.141207,0.15499887,0.23361437,0.22077666,0.106914714,0.025236618,-0.0021287475,-0.0070905574,0.0030288748
-0.043832336,0.001843841,0.019924875,-0.2458051,-0.24057247,-0.03592273,-0.122228295,-0.54522026,-0.27687952,-0.28065604,-0.39187333,-0.16600037,0.06104676,-0.020194925,0.07243264,-0.07884939,0.28691676,0.1664502,-1.939468,-0.093308926,-0.023852134,0.027454644,0.16558202,-0.7973559,0.2762887,0.2153033,-0.027152963,-0.011781931,0.6751443,-0.006968486,0.005832668
0.12304863,-0.09844101,0.024317946,0.091739476,-0.04852278,-0.071077935,-0.12675986,0.17062382,-0.5810879,-0.50606674,0.18722625,0.13755849,-0.37703344,0.10051184,0.49535647,-0.26307166,0.011994262,0.23504956,0.29457963,0.076913215,0.088410296,0.08255514,0.19377206,0.1638951,-0.64598596,0.19894616,0.2875216,-0.0031167867,0.3246833,-0.0066740853,0.00427904
-0.15546142,0.006853108,0.013961876,-0.44314793,-0.21477692,-0.10485503,-0.16635066,0.20928201,0.19273463,-0.4474133,0.16798198,0.10913817,0.12770393,0.049855288,0.2703536,-0.08279142,-0.0063883164,0.22641699,0.27255848,0.03895518,0.13190418,0.087525725,0.18391857,0.19624643,0.29448795,-1.1118075,0.006538152,-0.0044108233,-0.038383234,-0.0053385356,0.0068708635
-0.1956986,0.022827415,-0.1718163,0.06390615,0.49194944,-0.07360307,0.04090716,0.18757379,0.21449147,0.09219841,-1.1803832,-0.26400515,-0.4364097,0.03705088,0.5212821,0.15264872,-0.0028382472,0.22015831,0.2851865,0.062570915,0.104331866,0.07474401,0.1417792,0.1571508,-0.48639488,0.2060037,0.20884664,0.015079824,-0.04957724,-0.0013860343,0.0026179277
0.14676084,0.02151519,-0.123323284,-0.38085178,0.47187462,-0.06779575,-0.20615445,0.21385704,0.20997863,0.21510075,-0.6829728,0.16293235,0.22704278,0.05090837,0.34661412,0.22873883,0.006568202,0.24058712,0.29072797,0.055998005,0.16496418,0.07611351,0.14875211,0.15334809,-0.43994457,0.20980819,0.3147145,-0.008475902,0.017624434,-0.0016908874,0.005828407
0.07837213,-0.00833161,0.046312783,0.0817525,0.8529944,-0.0848362,0.10717599,0.17676198,0.17314453,0.10164053,0.15613942,0.06252261,0.09493486,-0.080716126,-0.82501423,0.5001072,0.04554055,0.2618137,0.2799053,0.04923532,-0.12944828,-0.40797275,0.17490773,0.20701288,0.37062258,-0.916621,-0.4956491,-0.018011594,0.0938112,-0.0005886352,-0.0037784083
-0.18723093,0.011241261,-0.1008583,-0.22184888,0.07891632,-0.05957414,0.10141001,-0.38630942,0.18075494,-0.5559644,-0.55056447,0.06772895,-0.1567995,-0.09124495,0.46976036,-0.26217166,0.11337379,-1.0555067,0.25077912,0.10168716,0.065775536,0.03198078,0.17024626,-1.008273,0.2819204,0.146876,0.23245154,0.011978822,0.25510707,-0.0059294016,0.012287054
-0.08178067,0.026857795,0.0029575329,0.094837725,-0.78195775,-0.065078564,-0.1509025,-1.287332,0.32984018,-0.39651397,0.1952787,-0.08381238,-0.2732625,0.026787015,0.6765416,-0.24642272,-0.076675296,0.17384344,0.23770176,0.07933626,0.06952364,0.054665826,0.16820408,0.15184636,-0.5493885,0.2434355,0.3773108,0.012676733,0.52615607,-0.0055498867,-0.0004825003
0.10955002,-0.10887421,-0.15560693,0.08038443,0.36274725,-0.12881945,-0.2678438,0.20102869,0.23776689,0.18794344,0.16872935,0.20144452,0.15735608,0.050357487,0.00530732,0.00121298,0.05248662,0.2708302,0.30108762,0.048195075,0.105084546,0.100417525,0.13592497,0.15757641,-0.6227917,0.22939865,-0.34272736,-0.0025599624,-0.5077143,-0.027632942,0.0011297544
0.038049195,0.061514255,0.028343376,0.11338599,-0.6864762,-0.046545595,-0.13565962,0.18288738,-0.6409474,0.19094457,-1.0879899,-0.20251596,-0.1987686,0.05385759,0.78261286,-0.12828037,-0.13361324,0.17085083,0.23786911,0.07631997,0.06572317,0.0625014,-1.2057406,0.1256728,0.32821074,0.23619963,0.6037093,-0.0153259095,0.39051604,-0.006680732,0.0010879596
-0.22186226,0.005847145,0.048911236,0.06313924,-0.39460793,-0.046193752,-0.14751674,-0.786009,-0.4661066,-0.38655832,-0.81623197,0.1206877,0.14373267,0.046278138,0.46169335,-0.056827024,-0.074724935,0.20300262,0.24629985,0.11162216,0.05853005,0.035847053,0.17529087,-1.020851,0.24141514,0.2443347,0.270526,0.042727873,0.36371884,-0.0058690645,0.007261973
-0.076655366,0.03837021,0.0026851427,0.09001863,-0.13174881,-0.048256334,-0.16764481,0.17764895,0.3317606,-0.3953895,-0.9163061,-0.14171371,-0.15934813,-0.13915606,1.0031922,-0.01736761,-0.05870783,0.18377966,0.2762843,0.073002964,0.07960412,0.06334974,-1.173742,0.16505736,0.30432975,0.2206379,0.47040537,0.03331178,0.48129666,-0.005935656,-0.0028263147
0.051904682,-0.014800891,0.0034303654,0.05833271,-0.4122447,-0.077650115,0.18060745,-0.8803195,0.12855175,0.1745295,-0.557463,0.08873814,0.055483572,-0.061130524,-0.416435,-0.42030656,0.122133754,-1.2015418,0.22001101,-0.1570669,-0.041496154,0.047405053,0.17485723,0.12845337,0.25675303,-1.1025205,-0.4765554,-0.004529477,0.18853922,0.005076917,0.012099091
0.11840147,-0.12503418,-0.19895759,0.075987026,0.24324073,-0.13120624,0.12999782,0.20274654,0.2768544,0.18774663,0.16266237,0.17065042,0.14853811,-0.085954815,-0.138466,-0.06035576,0.05401253,0.27582297,0.30028704,0.052242447,0.10382158,0.096910805,0.14305112,0.16841078,-0.6274174,0.21873121,-0.21424538,-0.018394267,-0.9118594,0.0016255158,-0.0012086043
0.095854774,-0.04276804,-0.025456535,0.04947922,-0.1978907,-0.114813015,0.16311271,-0.7992037,0.18595049,0.23907275,0.19238591,0.12879844,0.13349435,0.050421588,0.024691163,-0.3347508,-0.021688165,0.25786778,0.26677752,0.12043928,0.051574163,0.0491009,-1.3066255,0.170641,0.39281875,0.2382516,-0.154579,-0.0037406287,-0.6108929,-0.02862295,0.0020728034
-0.28806183,0.0028534734,0.06402594,0.09729634,-0.100949466,-0.097603105,0.07373308,0.115281746,0.15402704,0.10907615,0.09427438,0.09012157,0.13996132,-0.05470437,-1.1104358,-0.083284765,-0.012025819,0.2419493,0.23907283,0.04179026,-0.11828804,-0.4628522,0.14966579,-1.7498394,0.39026123,0.29132828,-0.611013,-0.061654087,0.019950047,-0.0007049384,-0.004779976
0.025507307,0.054767184,-0.09625147,-0.6126157,-0.30986443,-0.07026336,-0.14569223,0.26297525,-0.5560251,-0.33588344,0.2062051,-0.14018236,-0.25547597,0.036278874,0.55490273,-0.27828023,0.15731813,-1.0973219,0.26152784,0.058600295,0.04320167,0.06233387,0.16394193,0.15879086,-0.54233193,0.19856693,0.30701932,0.023395654,0.37295866,-0.0056950026,0.0005164969
-0.09667744,-0.044378962,-0.15736677,0.11176325,-0.50241375,-0.14038454,-0.31979093,0.18287839,0.23055884,0.18804608,0.17315951,0.11696597,0.1681162,0.03871643,-0.4114924,-0.32404852,-0.05034841,0.23686977,0.28253254,-0.13269687,-0.13435069,0.09874799,0.19145472,0.19137178,-0.5704056,0.25829747,-0.49669823,0.016095994,0.013184129,0.0010063197,0.0032081325
-0.12268218,0.026886415,-0.066241995,-0.45197782,-0.65946174,-0.080801174,-0.26431096,0.21771055,0.26358187,0.28749225,0.26688257,0.1721589,-0.20924613,-0.14209284,0.39146224,-0.18139194,-0.044749685,0.21339859,0.27310947,0.05369613,0.07929413,0.06977597,-1.3357801,0.18682691,0.34946796,0.23007713,0.2028829,-0.007787607,-0.33629557,-0.0037104613,0.0055333027
0.113503486,0.024767239,0.012213651,0.05755684,-0.33979583,-0.10911297,-0.28291312,0.18608446,0.2269869,0.26707038,0.2156033,0.1453701,0.118846,-0.15524927,-0.027439961,-0.43275192,0.020698182,0.26607835,0.2824729,0.088283524,0.05548324,0.08630494,-1.6738427,0.18584998,0.3915702,0.2571479,-0.12525454,0.002981469,-0.8521711,-0.006236107,-0.0016302223
-0.110890955,0.03214588,-0.07890319,0.09206972,-0.40620014,-0.07739061,-0.13656765,0.23861456,0.30794767,-0.48296934,0.24014013,-0.13926901,-0.30438,0.06400894,0.80339754,-0.24236763,-0.010995518,0.23049238,0.30149612,0.06348599,0.09665715,0.09315735,0.16112912,0.19937469,-0.52620214,0.22972263,0.5399459,-0.035429865,0.2098287,-0.005586384,0.022409948
-0.009599682,0.028048418,-0.008204054,0.07140794,-0.3139839,-0.08424668,0.14897202,-1.0318537,0.22260632,-0.5280807,0.18275003,-0.11530293,0.18972261,-0.094158344,0.18036534,-0.22162576,0.13061927,-1.2193669,0.26647845,0.08002669,0.025268814,0.051444504,0.1973694,0.18857948,-0.3826187,0.2180295,0.26955652,0.02048355,-0.14633031,-0.0062217624,0.008887326
-0.0049766637,-0.005075663,-0.16030186,-0.37028039,-1.4014598,-0.038264196,-0.10382108,-0.6457385,-0.3379522,-0.32646435,-0.41911665,-0.10081297,-0.16414125,-0.00013843577,0.45595613,-0.0960234,0.14599043,0.16838448,-2.0256884,0.054742973,0.03692639,0.027864398,0.10805733,-0.80144286,0.27252945,0.16215834,0.51182944,-0.023944186,0.38590932,-0.0057697073,-0.008362176
-0.10007836,0.015297754,-0.13310444,-0.36201945,-0.6346138,-0.06198738,-0.12648904,0.20433332,-0.4365372,0.27646106,-0.7015007,-0.22757454,0.024456415,0.05380187,0.49177516,-0.105222784,0.22917387,-1.0746007,0.23924431,0.045611247,0.028716683,0.04840234,0.18462586,-1.0342941,0.25921375,0.22073977,0.29700857,0.010232465,0.25704297,-0.0052832933,0.008211284
-0.065542504,-0.0011223187,-0.10241306,-0.3572933,-0.47650072,-0.112676784,0.10363537,0.15180501,0.17818117,0.14262058,0.12232593,0.056339793,0.07523105,-0.045741234,-0.84547967,-0.12325546,0.07242725,0.18473713,-1.9050486,0.044567734,-0.07247189,-0.41031018,0.13157797,0.18504189,0.30964282,-0.95482975,-0.35811764,-0.027630813,0.28844804,0.00065722095,0.00080575934
0.007224298,-0.15153988,-0.001928628,0.059774846,-0.5946937,-0.043032512,-0.1359645,0.15593998,-0.50027263,-0.36528817,-0.895913,-0.19087622,0.12908289,0.044108808,0.6178204,-0.12058452,0.0759023,0.19336957,-2.1528454,0.062044397,0.042429503,0.047702134,-1.0468156,0.12846646,0.2053747,0.16699825,0.32010368,-0.0046363086,0.37030518,-0.007634015,0.01130586
0.11559022,-0.00021064031,-0.12413513,-0.3880803,-0.26186877,-0.08447907,0.07396205,0.11589849,0.135848,0.14674345,0.10174258,0.06086293,0.11224398,0.020142382,-0.9518925,-0.18594965,0.0034847772,0.18199486,-2.0157058,0.04621602,-0.05275931,-0.41294092,0.16426529,-1.212772,0.31724188,0.24029657,-0.8605695,-0.057332896,-0.091158435,0.00038180372,-0.015443803
-0.11571428,0.0017065068,-0.07908906,-0.38871711,-0.44576338,-0.09478341,0.07416777,0.10561953,0.096947104,0.15760815,0.11490908,0.05965935,0.09755087,-0.037427578,-1.0402246,-0.24115269,0.12717587,0.20333233,-1.894367,0.061342165,-0.061366405,-0.32360512,0.15611222,-1.368865,0.31889954,0.21516386,-0.30828252,-0.066694215,-0.07179116,0.0009479017,-0.014599556
-0.17027444,0.03344231,0.052222062,0.082536794,0.4292367,-0.08832845,0.1273815,0.23805054,0.2527616,0.2100225,0.21183792,-0.35963807,0.19947748,0.03234925,0.3842877,0.045151636,0.04326498,0.25182572,0.30424917,0.04760252,0.07566252,0.09837668,0.15792015,0.19731648,-0.54140866,0.2207349,0.1858265,0.014578058,-0.883419,-0.0043808827,0.0046337876
0.02464445,-0.043623902,-0.2196786,-0.5193419,-0.38464987,-0.04438805,-0.09404074,0.21606226,0.29346883,-0.4792678,-0.63482517,-0.14336489,-0.12309757,0.023119623,0.6258517,-0.14862907,0.14184962,-0.9537152,0.15717721,0.042131938,0.049113255,0.050481163,0.16904712,-1.0952828,0.31075308,0.18711919,0.50817084,0.03712432,0.5116475,-0.005796679,0.0018809199
